MLII,V4,samples,seconds,annotations
-0.845,-0.72,1280,3.5555555555555554,
-0.855,-0.715,1281,3.558333333333333,
-0.85,-0.735,1282,3.561111111111111,
-0.86,-0.74,1283,3.563888888888889,
-0.875,-0.74,1284,3.566666666666667,
-0.87,-0.745,1285,3.5694444444444446,
-0.875,-0.745,1286,3.5722222222222224,
-0.875,-0.725,1287,3.575,
-0.88,-0.71,1288,3.577777777777778,
-0.875,-0.71,1289,3.5805555555555557,
-0.86,-0.705,1290,3.5833333333333335,
-0.855,-0.715,1291,3.5861111111111112,
-0.85,-0.705,1292,3.588888888888889,
-0.84,-0.71,1293,3.591666666666667,
-0.845,-0.715,1294,3.5944444444444446,
-0.85,-0.715,1295,3.5972222222222223,
-0.85,-0.725,1296,3.6,
-0.855,-0.715,1297,3.602777777777778,
-0.85,-0.72,1298,3.6055555555555556,
-0.855,-0.695,1299,3.6083333333333334,
-0.845,-0.695,1300,3.611111111111111,
-0.835,-0.695,1301,3.613888888888889,
-0.83,-0.69,1302,3.6166666666666667,
-0.83,-0.675,1303,3.6194444444444445,
-0.81,-0.685,1304,3.6222222222222222,
-0.805,-0.69,1305,3.625,
-0.815,-0.695,1306,3.6277777777777778,
-0.835,-0.7,1307,3.6305555555555555,
-0.845,-0.685,1308,3.6333333333333333,
-0.835,-0.69,1309,3.636111111111111,
-0.84,-0.7,1310,3.638888888888889,
-0.83,-0.7,1311,3.6416666666666666,
-0.81,-0.69,1312,3.6444444444444444,
-0.81,-0.68,1313,3.647222222222222,
-0.805,-0.68,1314,3.65,
-0.78,-0.665,1315,3.6527777777777777,
-0.79,-0.67,1316,3.6555555555555554,
-0.78,-0.67,1317,3.658333333333333,
-0.795,-0.69,1318,3.661111111111111,
-0.795,-0.685,1319,3.6638888888888888,
-0.785,-0.7,1320,3.6666666666666665,
-0.795,-0.7,1321,3.6694444444444443,
-0.81,-0.715,1322,3.672222222222222,
-0.8,-0.705,1323,3.675,
-0.79,-0.69,1324,3.6777777777777776,
-0.795,-0.68,1325,3.6805555555555554,
-0.795,-0.665,1326,3.683333333333333,
-0.775,-0.66,1327,3.686111111111111,
-0.765,-0.675,1328,3.688888888888889,
-0.765,-0.68,1329,3.691666666666667,
-0.76,-0.685,1330,3.6944444444444446,
-0.765,-0.7,1331,3.6972222222222224,
-0.76,-0.705,1332,3.7,
-0.77,-0.705,1333,3.702777777777778,
-0.78,-0.7,1334,3.7055555555555557,
-0.775,-0.71,1335,3.7083333333333335,
-0.76,-0.685,1336,3.7111111111111112,
-0.765,-0.685,1337,3.713888888888889,
-0.755,-0.67,1338,3.716666666666667,
-0.755,-0.67,1339,3.7194444444444446,
-0.74,-0.685,1340,3.7222222222222223,
-0.745,-0.69,1341,3.725,
-0.745,-0.7,1342,3.727777777777778,
-0.75,-0.695,1343,3.7305555555555556,
-0.76,-0.705,1344,3.7333333333333334,
-0.765,-0.71,1345,3.736111111111111,
-0.77,-0.715,1346,3.738888888888889,
-0.755,-0.715,1347,3.7416666666666667,
-0.755,-0.7,1348,3.7444444444444445,
-0.75,-0.7,1349,3.7472222222222222,
-0.745,-0.685,1350,3.75,
-0.74,-0.685,1351,3.7527777777777778,
-0.745,-0.695,1352,3.7555555555555555,
-0.75,-0.7,1353,3.7583333333333333,
-0.745,-0.705,1354,3.761111111111111,
-0.75,-0.715,1355,3.763888888888889,
-0.74,-0.7,1356,3.7666666666666666,
-0.735,-0.715,1357,3.7694444444444444,
-0.745,-0.71,1358,3.772222222222222,
-0.75,-0.7,1359,3.775,
-0.755,-0.695,1360,3.7777777777777777,
-0.745,-0.695,1361,3.7805555555555554,
-0.73,-0.68,1362,3.783333333333333,
-0.73,-0.685,1363,3.786111111111111,
-0.72,-0.695,1364,3.7888888888888888,
-0.725,-0.69,1365,3.7916666666666665,
-0.715,-0.7,1366,3.7944444444444443,
-0.725,-0.705,1367,3.797222222222222,
-0.73,-0.705,1368,3.8,
-0.735,-0.705,1369,3.8027777777777776,
-0.73,-0.71,1370,3.8055555555555554,
-0.73,-0.695,1371,3.808333333333333,
-0.735,-0.68,1372,3.811111111111111,
-0.715,-0.675,1373,3.813888888888889,
-0.705,-0.67,1374,3.816666666666667,
-0.705,-0.675,1375,3.8194444444444446,
-0.695,-0.675,1376,3.8222222222222224,
-0.695,-0.69,1377,3.825,
-0.69,-0.7,1378,3.827777777777778,
-0.7,-0.7,1379,3.8305555555555557,
-0.705,-0.71,1380,3.8333333333333335,
-0.705,-0.72,1381,3.8361111111111112,
-0.71,-0.71,1382,3.838888888888889,
-0.72,-0.71,1383,3.841666666666667,
-0.72,-0.715,1384,3.8444444444444446,
-0.72,-0.71,1385,3.8472222222222223,
-0.69,-0.71,1386,3.85,
-0.68,-0.7,1387,3.852777777777778,
-0.685,-0.7,1388,3.8555555555555556,
-0.685,-0.7,1389,3.8583333333333334,
-0.685,-0.7,1390,3.861111111111111,
-0.69,-0.71,1391,3.863888888888889,
-0.69,-0.71,1392,3.8666666666666667,
-0.695,-0.72,1393,3.8694444444444445,
-0.705,-0.725,1394,3.8722222222222222,
-0.7,-0.73,1395,3.875,
-0.695,-0.72,1396,3.8777777777777778,
-0.68,-0.705,1397,3.8805555555555555,
-0.67,-0.705,1398,3.8833333333333333,
-0.66,-0.705,1399,3.886111111111111,
-0.67,-0.695,1400,3.888888888888889,
-0.655,-0.715,1401,3.8916666666666666,
-0.655,-0.71,1402,3.8944444444444444,
-0.68,-0.705,1403,3.897222222222222,
-0.675,-0.725,1404,3.9,
-0.685,-0.735,1405,3.9027777777777777,
-0.68,-0.74,1406,3.9055555555555554,
-0.69,-0.74,1407,3.908333333333333,
-0.68,-0.73,1408,3.911111111111111,
-0.68,-0.715,1409,3.9138888888888888,
-0.67,-0.715,1410,3.9166666666666665,
-0.655,-0.7,1411,3.9194444444444443,
-0.66,-0.715,1412,3.922222222222222,
-0.67,-0.705,1413,3.925,
-0.665,-0.72,1414,3.9277777777777776,
-0.675,-0.73,1415,3.9305555555555554,
-0.68,-0.73,1416,3.933333333333333,
-0.68,-0.725,1417,3.936111111111111,
-0.67,-0.74,1418,3.938888888888889,
-0.665,-0.73,1419,3.941666666666667,
-0.665,-0.73,1420,3.9444444444444446,
-0.65,-0.72,1421,3.9472222222222224,
-0.645,-0.725,1422,3.95,
-0.63,-0.715,1423,3.952777777777778,
-0.63,-0.73,1424,3.9555555555555557,
-0.635,-0.725,1425,3.9583333333333335,
-0.645,-0.73,1426,3.9611111111111112,
-0.655,-0.745,1427,3.963888888888889,
-0.655,-0.755,1428,3.966666666666667,
-0.66,-0.755,1429,3.9694444444444446,
-0.665,-0.755,1430,3.9722222222222223,
-0.65,-0.76,1431,3.975,
-0.65,-0.74,1432,3.977777777777778,
-0.64,-0.73,1433,3.9805555555555556,
-0.65,-0.72,1434,3.9833333333333334,
-0.635,-0.72,1435,3.986111111111111,
-0.62,-0.725,1436,3.988888888888889,
-0.63,-0.725,1437,3.9916666666666667,
-0.635,-0.74,1438,3.9944444444444445,
-0.65,-0.745,1439,3.9972222222222222,
-0.655,-0.74,1440,4.0,
-0.655,-0.75,1441,4.002777777777778,
-0.655,-0.755,1442,4.0055555555555555,
-0.65,-0.75,1443,4.008333333333334,
-0.64,-0.74,1444,4.011111111111111,
-0.63,-0.75,1445,4.013888888888889,
-0.625,-0.74,1446,4.016666666666667,
-0.625,-0.73,1447,4.019444444444445,
-0.63,-0.73,1448,4.022222222222222,
-0.63,-0.745,1449,4.025,
-0.615,-0.75,1450,4.027777777777778,
-0.63,-0.75,1451,4.030555555555556,
-0.63,-0.76,1452,4.033333333333333,
-0.63,-0.755,1453,4.036111111111111,
-0.64,-0.765,1454,4.038888888888889,
-0.645,-0.76,1455,4.041666666666667,
-0.62,-0.75,1456,4.044444444444444,
-0.62,-0.75,1457,4.0472222222222225,
-0.595,-0.745,1458,4.05,
-0.605,-0.735,1459,4.052777777777778,
-0.59,-0.74,1460,4.055555555555555,
-0.6,-0.74,1461,4.058333333333334,
-0.595,-0.75,1462,4.061111111111111,
-0.61,-0.76,1463,4.063888888888889,
-0.625,-0.765,1464,4.066666666666666,
-0.625,-0.77,1465,4.069444444444445,
-0.61,-0.765,1466,4.072222222222222,
-0.605,-0.755,1467,4.075,
-0.605,-0.765,1468,4.0777777777777775,
-0.595,-0.755,1469,4.080555555555556,
-0.585,-0.75,1470,4.083333333333333,
-0.575,-0.745,1471,4.086111111111111,
-0.555,-0.75,1472,4.088888888888889,
-0.56,-0.765,1473,4.091666666666667,
-0.555,-0.765,1474,4.094444444444444,
-0.56,-0.765,1475,4.097222222222222,
-0.565,-0.765,1476,4.1,
-0.58,-0.77,1477,4.102777777777778,
-0.58,-0.765,1478,4.105555555555555,
-0.575,-0.77,1479,4.108333333333333,
-0.565,-0.755,1480,4.111111111111111,
-0.56,-0.74,1481,4.113888888888889,
-0.53,-0.745,1482,4.116666666666666,
-0.505,-0.73,1483,4.1194444444444445,
-0.49,-0.73,1484,4.122222222222222,
-0.495,-0.75,1485,4.125,
-0.485,-0.755,1486,4.127777777777778,
-0.5,-0.755,1487,4.1305555555555555,
-0.51,-0.76,1488,4.133333333333334,
-0.52,-0.775,1489,4.136111111111111,
-0.535,-0.765,1490,4.138888888888889,
-0.555,-0.755,1491,4.141666666666667,
-0.545,-0.75,1492,4.144444444444445,
-0.535,-0.765,1493,4.147222222222222,
-0.535,-0.745,1494,4.15,
-0.525,-0.735,1495,4.152777777777778,
-0.525,-0.72,1496,4.155555555555556,
-0.52,-0.735,1497,4.158333333333333,
-0.535,-0.74,1498,4.161111111111111,
-0.535,-0.73,1499,4.163888888888889,
-0.525,-0.735,1500,4.166666666666667,
-0.51,-0.73,1501,4.169444444444444,
-0.485,-0.725,1502,4.1722222222222225,
-0.49,-0.715,1503,4.175,
-0.48,-0.725,1504,4.177777777777778,
-0.48,-0.715,1505,4.180555555555555,
-0.48,-0.72,1506,4.183333333333334,
-0.485,-0.715,1507,4.186111111111111,
-0.505,-0.735,1508,4.188888888888889,
-0.53,-0.755,1509,4.191666666666666,
-0.54,-0.77,1510,4.194444444444445,
-0.565,-0.79,1511,4.197222222222222,
-0.575,-0.8,1512,4.2,
-0.595,-0.805,1513,4.2027777777777775,
-0.595,-0.81,1514,4.205555555555556,
-0.595,-0.8,1515,4.208333333333333,
-0.585,-0.775,1516,4.211111111111111,
-0.58,-0.78,1517,4.213888888888889,
-0.57,-0.77,1518,4.216666666666667,
-0.56,-0.765,1519,4.219444444444444,
-0.555,-0.77,1520,4.222222222222222,
-0.555,-0.79,1521,4.225,
-0.565,-0.815,1522,4.227777777777778,
-0.57,-0.835,1523,4.230555555555555,
-0.585,-0.86,1524,4.233333333333333,
-0.61,-0.885,1525,4.236111111111111,
-0.6,-0.875,1526,4.238888888888889,
-0.57,-0.815,1527,4.241666666666666,
-0.515,-0.7,1528,4.2444444444444445,
-0.44,-0.595,1529,4.247222222222222,
-0.35,-0.48,1530,4.25,
-0.26,-0.41,1531,4.252777777777778,
-0.185,-0.41,1532,4.2555555555555555,
-0.165,-0.475,1533,4.258333333333334,
-0.165,-0.595,1534,4.261111111111111,
-0.23,-0.83,1535,4.263888888888889,
-0.325,-1.11,1536,4.266666666666667,
-0.46,-1.355,1537,4.269444444444445,
-0.56,-1.525,1538,4.272222222222222,
-0.57,-1.535,1539,4.275,
-0.47,-1.415,1540,4.277777777777778,
-0.275,-1.195,1541,4.280555555555556,
-0.02,-0.97,1542,4.283333333333333,
0.26,-0.76,1543,4.286111111111111,
0.52,-0.595,1544,4.288888888888889,
0.76,-0.495,1545,4.291666666666667,
0.98,-0.435,1546,4.294444444444444,
1.17,-0.4,1547,4.2972222222222225,
1.345,-0.39,1548,4.3,
1.475,-0.4,1549,4.302777777777778,
1.555,-0.42,1550,4.305555555555555,
1.6,-0.47,1551,4.308333333333334,
1.615,-0.55,1552,4.311111111111111,R
1.55,-0.655,1553,4.313888888888889,
1.48,-0.71,1554,4.316666666666666,
1.375,-0.75,1555,4.319444444444445,
1.21,-0.805,1556,4.322222222222222,
0.995,-0.81,1557,4.325,
0.795,-0.795,1558,4.3277777777777775,
0.595,-0.79,1559,4.330555555555556,
0.4,-0.775,1560,4.333333333333333,
0.21,-0.755,1561,4.336111111111111,
0.0,-0.75,1562,4.338888888888889,
-0.19,-0.755,1563,4.341666666666667,
-0.38,-0.79,1564,4.344444444444444,
-0.55,-0.845,1565,4.347222222222222,
-0.675,-0.88,1566,4.35,
-0.76,-0.89,1567,4.352777777777778,
-0.8,-0.9,1568,4.355555555555555,
-0.81,-0.87,1569,4.358333333333333,
-0.815,-0.84,1570,4.361111111111111,
-0.8,-0.81,1571,4.363888888888889,
-0.78,-0.8,1572,4.366666666666666,
-0.765,-0.78,1573,4.3694444444444445,
-0.755,-0.77,1574,4.372222222222222,
-0.74,-0.75,1575,4.375,
-0.72,-0.72,1576,4.377777777777778,
-0.705,-0.68,1577,4.3805555555555555,
-0.675,-0.67,1578,4.383333333333334,
-0.67,-0.655,1579,4.386111111111111,
-0.655,-0.65,1580,4.388888888888889,
-0.66,-0.665,1581,4.391666666666667,
-0.665,-0.66,1582,4.394444444444445,
-0.67,-0.665,1583,4.397222222222222,
-0.68,-0.665,1584,4.4,
-0.695,-0.66,1585,4.402777777777778,
-0.705,-0.66,1586,4.405555555555556,
-0.705,-0.66,1587,4.408333333333333,
-0.705,-0.655,1588,4.411111111111111,
-0.695,-0.645,1589,4.413888888888889,
-0.67,-0.65,1590,4.416666666666667,
-0.665,-0.625,1591,4.419444444444444,
-0.66,-0.64,1592,4.4222222222222225,
-0.665,-0.64,1593,4.425,
-0.68,-0.65,1594,4.427777777777778,
-0.69,-0.655,1595,4.430555555555555,
-0.685,-0.665,1596,4.433333333333334,
-0.695,-0.67,1597,4.436111111111111,
-0.7,-0.66,1598,4.438888888888889,
-0.7,-0.67,1599,4.441666666666666,
-0.7,-0.655,1600,4.444444444444445,
-0.695,-0.665,1601,4.447222222222222,
-0.69,-0.655,1602,4.45,
-0.69,-0.65,1603,4.4527777777777775,
-0.675,-0.65,1604,4.455555555555556,
-0.68,-0.65,1605,4.458333333333333,
-0.69,-0.65,1606,4.461111111111111,
-0.69,-0.66,1607,4.463888888888889,
-0.7,-0.665,1608,4.466666666666667,
-0.705,-0.675,1609,4.469444444444444,
-0.715,-0.67,1610,4.472222222222222,
-0.71,-0.665,1611,4.475,
-0.715,-0.66,1612,4.477777777777778,
-0.7,-0.655,1613,4.480555555555555,
-0.695,-0.64,1614,4.483333333333333,
-0.7,-0.635,1615,4.486111111111111,
-0.69,-0.63,1616,4.488888888888889,
-0.69,-0.65,1617,4.491666666666666,
-0.705,-0.655,1618,4.4944444444444445,
-0.71,-0.665,1619,4.497222222222222,
-0.72,-0.67,1620,4.5,
-0.73,-0.695,1621,4.502777777777778,
-0.745,-0.68,1622,4.5055555555555555,
-0.745,-0.68,1623,4.508333333333334,
-0.745,-0.685,1624,4.511111111111111,
-0.73,-0.675,1625,4.513888888888889,
-0.74,-0.665,1626,4.516666666666667,
-0.745,-0.66,1627,4.519444444444445,
-0.72,-0.66,1628,4.522222222222222,
-0.725,-0.675,1629,4.525,
-0.75,-0.69,1630,4.527777777777778,
-0.75,-0.695,1631,4.530555555555556,
-0.755,-0.705,1632,4.533333333333333,
-0.765,-0.71,1633,4.536111111111111,
-0.77,-0.705,1634,4.538888888888889,
-0.77,-0.71,1635,4.541666666666667,
-0.78,-0.71,1636,4.544444444444444,
-0.775,-0.705,1637,4.5472222222222225,
-0.785,-0.705,1638,4.55,
-0.775,-0.705,1639,4.552777777777778,
-0.775,-0.73,1640,4.555555555555555,
-0.78,-0.73,1641,4.558333333333334,
-0.795,-0.74,1642,4.561111111111111,
-0.805,-0.77,1643,4.563888888888889,
-0.82,-0.77,1644,4.566666666666666,
-0.825,-0.79,1645,4.569444444444445,
-0.82,-0.805,1646,4.572222222222222,
-0.825,-0.795,1647,4.575,
-0.835,-0.8,1648,4.5777777777777775,
-0.825,-0.795,1649,4.580555555555556,
-0.815,-0.795,1650,4.583333333333333,
-0.82,-0.795,1651,4.586111111111111,
-0.815,-0.795,1652,4.588888888888889,
-0.825,-0.81,1653,4.591666666666667,
-0.84,-0.825,1654,4.594444444444444,
-0.83,-0.84,1655,4.597222222222222,
-0.835,-0.86,1656,4.6,
-0.845,-0.87,1657,4.602777777777778,
-0.84,-0.885,1658,4.605555555555555,
-0.84,-0.85,1659,4.608333333333333,
-0.83,-0.87,1660,4.611111111111111,
-0.83,-0.865,1661,4.613888888888889,
-0.815,-0.865,1662,4.616666666666666,
-0.8,-0.845,1663,4.6194444444444445,
-0.79,-0.86,1664,4.622222222222222,
-0.79,-0.88,1665,4.625,
-0.78,-0.875,1666,4.627777777777778,
-0.785,-0.89,1667,4.6305555555555555,
-0.78,-0.91,1668,4.633333333333334,
-0.775,-0.9,1669,4.636111111111111,
-0.765,-0.89,1670,4.638888888888889,
-0.745,-0.88,1671,4.641666666666667,
-0.725,-0.87,1672,4.644444444444445,
-0.705,-0.88,1673,4.647222222222222,
-0.675,-0.86,1674,4.65,
-0.66,-0.865,1675,4.652777777777778,
-0.65,-0.855,1676,4.655555555555556,
-0.64,-0.865,1677,4.658333333333333,
-0.62,-0.87,1678,4.661111111111111,
-0.595,-0.87,1679,4.663888888888889,
-0.585,-0.88,1680,4.666666666666667,
-0.58,-0.885,1681,4.669444444444444,
-0.58,-0.875,1682,4.6722222222222225,
-0.555,-0.855,1683,4.675,
-0.54,-0.845,1684,4.677777777777778,
-0.535,-0.845,1685,4.680555555555555,
-0.52,-0.84,1686,4.683333333333334,
-0.49,-0.835,1687,4.686111111111111,
-0.47,-0.82,1688,4.688888888888889,
-0.465,-0.83,1689,4.691666666666666,
-0.455,-0.84,1690,4.694444444444445,
-0.455,-0.835,1691,4.697222222222222,
-0.46,-0.85,1692,4.7,
-0.475,-0.85,1693,4.7027777777777775,
-0.455,-0.845,1694,4.705555555555556,
-0.465,-0.835,1695,4.708333333333333,
-0.455,-0.83,1696,4.711111111111111,
-0.45,-0.84,1697,4.713888888888889,
-0.445,-0.83,1698,4.716666666666667,
-0.45,-0.835,1699,4.719444444444444,
-0.45,-0.84,1700,4.722222222222222,
-0.45,-0.84,1701,4.725,
-0.455,-0.85,1702,4.727777777777778,
-0.48,-0.865,1703,4.730555555555555,
-0.505,-0.87,1704,4.733333333333333,
-0.51,-0.87,1705,4.736111111111111,
-0.52,-0.865,1706,4.738888888888889,
-0.535,-0.86,1707,4.741666666666666,
-0.545,-0.845,1708,4.7444444444444445,
-0.55,-0.855,1709,4.747222222222222,
-0.555,-0.86,1710,4.75,
-0.555,-0.85,1711,4.752777777777778,
-0.565,-0.86,1712,4.7555555555555555,
-0.58,-0.86,1713,4.758333333333334,
-0.585,-0.855,1714,4.761111111111111,
-0.615,-0.875,1715,4.763888888888889,
-0.62,-0.885,1716,4.766666666666667,
-0.645,-0.885,1717,4.769444444444445,
-0.655,-0.895,1718,4.772222222222222,
-0.655,-0.875,1719,4.775,
-0.665,-0.875,1720,4.777777777777778,
-0.66,-0.86,1721,4.780555555555556,
-0.655,-0.845,1722,4.783333333333333,
-0.645,-0.845,1723,4.786111111111111,
-0.65,-0.85,1724,4.788888888888889,
-0.655,-0.855,1725,4.791666666666667,
-0.665,-0.86,1726,4.794444444444444,
-0.675,-0.86,1727,4.7972222222222225,
-0.68,-0.88,1728,4.8,
-0.69,-0.88,1729,4.802777777777778,
-0.695,-0.875,1730,4.805555555555555,
-0.69,-0.875,1731,4.808333333333334,
-0.68,-0.86,1732,4.811111111111111,
-0.675,-0.85,1733,4.813888888888889,
-0.665,-0.84,1734,4.816666666666666,
-0.65,-0.84,1735,4.819444444444445,
-0.635,-0.83,1736,4.822222222222222,
-0.65,-0.83,1737,4.825,
-0.64,-0.835,1738,4.8277777777777775,
-0.65,-0.83,1739,4.830555555555556,
-0.65,-0.825,1740,4.833333333333333,
-0.655,-0.835,1741,4.836111111111111,
-0.65,-0.835,1742,4.838888888888889,
-0.645,-0.82,1743,4.841666666666667,
-0.65,-0.815,1744,4.844444444444444,
-0.635,-0.8,1745,4.847222222222222,
-0.615,-0.785,1746,4.85,
-0.62,-0.775,1747,4.852777777777778,
-0.605,-0.77,1748,4.855555555555555,
-0.62,-0.775,1749,4.858333333333333,
-0.615,-0.79,1750,4.861111111111111,
-0.625,-0.81,1751,4.863888888888889,
-0.61,-0.805,1752,4.866666666666666,
-0.62,-0.805,1753,4.8694444444444445,
-0.62,-0.79,1754,4.872222222222222,
-0.625,-0.775,1755,4.875,
-0.63,-0.77,1756,4.877777777777778,
-0.615,-0.75,1757,4.8805555555555555,
-0.595,-0.745,1758,4.883333333333334,
-0.595,-0.75,1759,4.886111111111111,
-0.575,-0.74,1760,4.888888888888889,
-0.59,-0.755,1761,4.891666666666667,
-0.58,-0.755,1762,4.894444444444445,
-0.58,-0.77,1763,4.897222222222222,
-0.59,-0.77,1764,4.9,
-0.595,-0.775,1765,4.902777777777778,
-0.59,-0.77,1766,4.905555555555556,
-0.59,-0.755,1767,4.908333333333333,
-0.58,-0.75,1768,4.911111111111111,
-0.57,-0.73,1769,4.913888888888889,
-0.565,-0.735,1770,4.916666666666667,
-0.56,-0.72,1771,4.919444444444444,
-0.55,-0.73,1772,4.9222222222222225,
-0.565,-0.73,1773,4.925,
-0.575,-0.75,1774,4.927777777777778,
-0.57,-0.75,1775,4.930555555555555,
-0.58,-0.755,1776,4.933333333333334,
-0.575,-0.76,1777,4.936111111111111,
-0.595,-0.755,1778,4.938888888888889,
-0.595,-0.745,1779,4.941666666666666,
-0.58,-0.735,1780,4.944444444444445,
-0.575,-0.745,1781,4.947222222222222,
-0.57,-0.74,1782,4.95,
-0.565,-0.725,1783,4.9527777777777775,
-0.56,-0.735,1784,4.955555555555556,
-0.55,-0.73,1785,4.958333333333333,
-0.555,-0.72,1786,4.961111111111111,
-0.57,-0.74,1787,4.963888888888889,
-0.565,-0.735,1788,4.966666666666667,
-0.58,-0.74,1789,4.969444444444444,
-0.575,-0.735,1790,4.972222222222222,
-0.585,-0.735,1791,4.975,
-0.58,-0.73,1792,4.977777777777778,
-0.58,-0.73,1793,4.980555555555555,
-0.565,-0.71,1794,4.983333333333333,
-0.555,-0.71,1795,4.986111111111111,
-0.55,-0.705,1796,4.988888888888889,
-0.555,-0.71,1797,4.991666666666666,
-0.555,-0.705,1798,4.9944444444444445,
-0.565,-0.715,1799,4.997222222222222,
-0.56,-0.725,1800,5.0,
-0.57,-0.725,1801,5.002777777777778,
-0.57,-0.73,1802,5.0055555555555555,
-0.575,-0.735,1803,5.008333333333334,
-0.57,-0.725,1804,5.011111111111111,
-0.575,-0.71,1805,5.013888888888889,
-0.555,-0.7,1806,5.016666666666667,
-0.56,-0.685,1807,5.019444444444445,
-0.555,-0.685,1808,5.022222222222222,
-0.55,-0.69,1809,5.025,
-0.56,-0.69,1810,5.027777777777778,
-0.57,-0.705,1811,5.030555555555556,
-0.565,-0.705,1812,5.033333333333333,
-0.575,-0.71,1813,5.036111111111111,
-0.58,-0.7,1814,5.038888888888889,
-0.565,-0.7,1815,5.041666666666667,
-0.56,-0.69,1816,5.044444444444444,
-0.555,-0.685,1817,5.0472222222222225,
-0.555,-0.68,1818,5.05,
-0.545,-0.665,1819,5.052777777777778,
-0.55,-0.665,1820,5.055555555555555,
-0.55,-0.685,1821,5.058333333333334,
-0.55,-0.69,1822,5.061111111111111,
-0.575,-0.7,1823,5.063888888888889,
-0.565,-0.71,1824,5.066666666666666,
-0.565,-0.715,1825,5.069444444444445,
-0.57,-0.71,1826,5.072222222222222,
-0.565,-0.705,1827,5.075,
-0.565,-0.69,1828,5.0777777777777775,
-0.555,-0.69,1829,5.080555555555556,
-0.54,-0.68,1830,5.083333333333333,
-0.555,-0.675,1831,5.086111111111111,
-0.55,-0.68,1832,5.088888888888889,
-0.56,-0.68,1833,5.091666666666667,
-0.56,-0.68,1834,5.094444444444444,
-0.555,-0.69,1835,5.097222222222222,
-0.575,-0.705,1836,5.1,
-0.57,-0.69,1837,5.102777777777778,
-0.575,-0.695,1838,5.105555555555555,
-0.58,-0.685,1839,5.108333333333333,
-0.57,-0.665,1840,5.111111111111111,
-0.565,-0.65,1841,5.113888888888889,
-0.55,-0.66,1842,5.116666666666666,
-0.545,-0.65,1843,5.1194444444444445,
-0.535,-0.66,1844,5.122222222222222,
-0.545,-0.66,1845,5.125,
-0.54,-0.68,1846,5.127777777777778,
-0.555,-0.69,1847,5.1305555555555555,
-0.555,-0.695,1848,5.133333333333334,
-0.565,-0.69,1849,5.136111111111111,
-0.56,-0.68,1850,5.138888888888889,
-0.56,-0.68,1851,5.141666666666667,
-0.56,-0.675,1852,5.144444444444445,
-0.555,-0.655,1853,5.147222222222222,
-0.565,-0.67,1854,5.15,
-0.555,-0.645,1855,5.152777777777778,
-0.55,-0.66,1856,5.155555555555556,
-0.555,-0.655,1857,5.158333333333333,
-0.555,-0.675,1858,5.161111111111111,
-0.55,-0.68,1859,5.163888888888889,
-0.555,-0.68,1860,5.166666666666667,
-0.565,-0.675,1861,5.169444444444444,
-0.56,-0.67,1862,5.1722222222222225,
-0.55,-0.675,1863,5.175,
-0.555,-0.665,1864,5.177777777777778,
-0.56,-0.68,1865,5.180555555555555,
-0.57,-0.665,1866,5.183333333333334,
-0.565,-0.665,1867,5.186111111111111,
-0.56,-0.645,1868,5.188888888888889,
-0.55,-0.655,1869,5.191666666666666,
-0.555,-0.64,1870,5.194444444444445,
-0.555,-0.67,1871,5.197222222222222,
-0.55,-0.675,1872,5.2,
-0.57,-0.665,1873,5.2027777777777775,
-0.565,-0.67,1874,5.205555555555556,
-0.57,-0.675,1875,5.208333333333333,
-0.565,-0.675,1876,5.211111111111111,
-0.56,-0.665,1877,5.213888888888889,
-0.555,-0.66,1878,5.216666666666667,
-0.55,-0.645,1879,5.219444444444444,
-0.545,-0.635,1880,5.222222222222222,
-0.55,-0.635,1881,5.225,
-0.555,-0.645,1882,5.227777777777778,
-0.555,-0.645,1883,5.230555555555555,
-0.565,-0.655,1884,5.233333333333333,
-0.565,-0.655,1885,5.236111111111111,
-0.57,-0.655,1886,5.238888888888889,
-0.585,-0.66,1887,5.241666666666666,
-0.575,-0.645,1888,5.2444444444444445,
-0.57,-0.645,1889,5.247222222222222,
-0.55,-0.65,1890,5.25,
-0.55,-0.625,1891,5.252777777777778,
-0.535,-0.625,1892,5.2555555555555555,
-0.55,-0.635,1893,5.258333333333334,
-0.56,-0.645,1894,5.261111111111111,
-0.555,-0.645,1895,5.263888888888889,
-0.565,-0.66,1896,5.266666666666667,
-0.565,-0.66,1897,5.269444444444445,
-0.565,-0.65,1898,5.272222222222222,
-0.57,-0.645,1899,5.275,
-0.56,-0.65,1900,5.277777777777778,
-0.565,-0.63,1901,5.280555555555556,
-0.55,-0.62,1902,5.283333333333333,
-0.54,-0.62,1903,5.286111111111111,
-0.535,-0.615,1904,5.288888888888889,
-0.54,-0.625,1905,5.291666666666667,
-0.55,-0.635,1906,5.294444444444444,
-0.55,-0.635,1907,5.2972222222222225,
-0.57,-0.635,1908,5.3,
-0.565,-0.64,1909,5.302777777777778,
-0.565,-0.64,1910,5.305555555555555,
-0.56,-0.62,1911,5.308333333333334,
-0.55,-0.62,1912,5.311111111111111,
-0.53,-0.62,1913,5.313888888888889,
-0.54,-0.62,1914,5.316666666666666,
-0.53,-0.61,1915,5.319444444444445,
-0.525,-0.62,1916,5.322222222222222,
-0.535,-0.64,1917,5.325,
-0.535,-0.62,1918,5.3277777777777775,
-0.55,-0.645,1919,5.330555555555556,
-0.54,-0.64,1920,5.333333333333333,
-0.54,-0.625,1921,5.336111111111111,
-0.53,-0.62,1922,5.338888888888889,
